Lupe Velez,Velez de Villalobos,,temperamental,,1908,1927,1944,1943
Reginald VelJohnson,,,rotund comic,,,1987,1984+,
Evelyn Venable,Venable,,demure,"[4.254,696]",1913,1933,1984+,1943
Amy Veness,Veness,,cheerful old soul,,1876,1931,1960,1954
Chick Vennera,,,unknown,,,,1992+,
Diane Venora,,,unknown,,,,1992+,
Wanda Ventham,Ventham,,lead,,,1956,,1973
Lino Ventura,Borrini,,lead,,1919,1953,1987,1982
VeraEllen,Rohe,,diminutive dancer,,1920,1945,1981,1956
Gwen Verdon,Verdon,,vivacious,,1925,1951,1984+,1983
Ellen Verdugo,Verdugo,,lead,,1926,1940,1984+,1975
Ben Vereen,Vereen,,black dancer,,1946,1975,1984+,1980
Karen Verne,Klinekerfuss,,lead,,1915,1939,1967,1967
Jerry Verno,Verno,,character,,1895,1932,1975,1957
Anne Vernon,Vignaud,,vivacious,,1925,1948,1984+,1968
John Vernon,Vernon,,character,,1935,1967,1984+,1980
Wally Vernon,Vernon,,eccentric,,1904,1937,1970,1964
Odile Versois,de Poliakoff-Baidarov,,lead,,1930,1946,1980,1968
Verushka,,,unknown,,,,1992+,
Virginia Vestoff,,,unknown,,,,1992+,
Victoria Vetri,Dorian,,lead,,1944,1967,1984+,1969
Marcel Vibert,,,unknown,,,,1992+,
Martha Vickers,MacVicar,,lead,,1925,1944,1971,1960
Charles Victor,Victor,,character,,1896,1946,1965,1957
Henry Victor,Victor,,villainous,,1898,1925,1945,1941
Henri Vidal,Vidal,,tough-looking,,1919,1946,1959,1959
Florence Vidor,Arto,,"lead, silent",,1895,1921,1977,1929
Asia Viera,,,unknown,,,,1992+,
Abe Vigoda,Vigoda,,character,,1919,1941,1984+,1964
Robert Viharo,,,unknown,,,,1992+,
Tony Vilar,,,unknown,,,,1992+,
Henri Vilbert,,,unknown,,,,1992+,
Frank Villard,Drouineau,,lead,,1917,1941,1980,1964
Herve Villechaize,Villechaize,,dwarf,,1943,1973,1993,1982
James Villiers,Villiers,,snooty or villainous,,1933,1960,1984+,1982
Jan-Michael Vincent,Vincent,,lead,,1944,1970,1984+,1983
June Vincent,Vincent,,blonde lead,,1919,1944,1984+,1948
Helen Vinson,Rulfs,,"cool, aristocratic",,1907,1931,1984+,1946
Jesse Vint,,,unknown,,,,1992+,
Enzo Vitale,,,unknown,,,,1992+,
Mario Vitale,,,unknown,,,,1992+,
Milly Vitale,Vitale,,lead,,1928,1959,1984+,1979
Monica Vitti,Ceciarelli,,lead,,1933,1959,1984+,1979
Viva,,,unknown,,,,1992+,
Ruth Vivian,,,unknown,,,,1992+,
Marina Vlady,de Poliakoff-Baidarov,,lead,,1938,1949,1984+,19801969
Karl Michael Vogler,Vogler,,unknown,,1928,1965,1984+,1969
Jon Voight,Voight,,lead,"[4.130,230]",1938,1967,1984+,1983
Gian Maria Volonte,Volont\'e,,lead,,1930,1964,1997,1996
Ferdinand vonAlten,,,unknown,,,,1992+,
Thomas vonBromssen,"von Br\""omssen",,unknown,,,,1992+,
Lenny VonDohlen,,,unknown,,,,1992+,
Gustav vonSeyffertitz,Von Seyffertitz,,dignified,,1863,1918,1943,1939
Erich VonStroheim,Von Nordenwall,,despotic villain or stiff-necked Prussian,,1885,1918,1957,1956
Max vonSydow,Von Sydow,,aristocratic villain,,1929,1951,1984+,1981
Gustav vonWangenheim,von Wangenheim,,hunk,,,1920,1984+,
George Voskovec,Voskovec,,unknown,,1905,1952,1981,1980
Frank Vosper,Vosper,,unknown,,1899,1926,1937,1935
Andreas Voutsina,,,unknown,,,,1992+,
Milena Vukotic,,,unknown,,,,1992+,
Murvyn Vye,Vye,,burly,,1913,1948,1976,1964
Henry Wadsworth,Wadsworth,,juvenile,,1902,1929,1974,1938
John Wade,,,unknown,,,,1992+,
Russel Wade,,,unknown,,,,1992+,
Anthony Wager,Wager,,juvenile,,1933,1946,1984+,1946
Christie Wagner,,,unknown,,,,1992+,
Lindsay Wagner,Wagner,,bionic,,1949,1973,1984+,1983
Robert Wagner,Wagner,,hearty,,1930,1950,1984+,1983
Ken Wahl,Wahl,,hunk,,1956,1982,1984+,1984
James Wainwright,Wainwright,,general purpose,,,1971,1984+,1978
Ralph Waite,Waite,,reliable looking,,1928,1967,1984+,1981
Akiko Wakabayashi,,,unknown,,,,1992+,
Eijo Wakabayashi,,,unknown,,,,1992+,
Duggie Wakefield,Wakefield,,simpleton,,1899,1935,1951,1939
Hugh Wakefield,Wakefield,,monocled,,1888,1930,1971,1954
Anton Walbrook,"Wohlbr\""uck",,"prince, distinguished",,1900,1922,1967,1957
Raymond Walburn,Walburn,,bumbling pomposity,,1887,1934,1969,1955
Christopher Walken,Walken,,young,,1943,1971,1984+,1983
Clint Walker,Walker,,square-jawed giant cowboy,,1927,1954,1984+,1977
Helen Walker,Walker,,lead,,1921,1942,1968,1955
Kathryn Walker,,,unknown,,,,1992+,
Maggie Walker,,,unknown,,,,1992+,
Nancy Walker,Barto,,pint-size waitress,,1921,1943,1992,1977
Nella Walker,Walker,,placid mother or socialite,,1886,1929,1971,1954
Robert Walker,Walker,,"slight, modest",[4.942],1914,1951,1951,
Robert Walker~jr.,Waker,,second lead,,1941,1963,1984+,1983
Syd Walker,Walker,,"comic, monologuist",,1887,1937,1945,1939
Tippy Walker,,,unknown,,,,1992+,
Zena Walker,Walker,,lead,,1934,1961,1984+,1983
Max Wall,Wall,,unknown,,,1980,1990,1988
Bill Wallace,,,unknown,,,,1992+,
Dee Wallace,Wallace Stone,,lead,,,1982,1984+,1983
Jean Wallace,Wallasek,,lead,,1923,1944,1984+,1971
Eli Wallach,Wallach,,villain,,1915,1956,1984+,1982
Bill Wallis,,,unknown,,,,1992+,
Shani Wallis,Wallis,,cabaret singer,,1938,1967,1984+,1973
Tom Walls,Walls,,amiable philanderer,,1883,1930,1949,1949
Hugh Walpole,Walpole,,vicar,,1884,1934,1941,1934
Dermot Walsh,Walsh,,lead,,1924,1952,1984+,1963
J.T. Walsh,Walsh,,,,1944,1983,1998,1997
Kay Walsh,Walsh,,lead character,,1914,1934,1984+,1971
Ray Walston,Walston,,comedian,,1917,1957,1984+,1982
Jessica Walter,Walter,,lead,,1944,1964,1984+,1979
Julie Walter,,,unknown,,,,1992+,
Tracey Walter,,,unknown,,,,1992+,
Julie Walters,,,unknown,,,,1992+,
Thorley Walters,Walters,,"cameo, incompetent officer",,1913,1945,1991,1983
Henry B. Walthall,Walthall,,silent lead,,1878,1909,1936,1936
Sam Wanamaker,Wanamaker,,unknown,,1919,1948,1993,1984
Jimmy WangYu,Wang Yu,,lead,,,1974,,1975
Fannie Ward,Ward,,beauty,,1865,1915,1952,1919
Fred Ward,,,unknown,,,,1992+,
Michael Ward,Ward,,nervous photographer,,1915,1947,1984+,1966
Polly Ward,Poluski,,lead,,1908,1928,1984+,1942
Rachel Ward,Ward,,lady,,1957,1981,1984+,1983
Simon Ward,Ward,,lead,,1920,1967,1984+,1979
Jack Warden,Warden,,burly,,1920,1953,1984+,1984
Herta Ware,,,unknown,,,,1992+,
Andy Warhol,Warhol,,weird,,1926,1963,1984+,1976
S.J. Warmington,,,unknown,,,,1992+,
David Warner,Warner,,lanky,,,1963,1984+,1983
H.B. Warner,Warner-Lickford,,distinguished,[4.564],1876,1915,1958,1956
Jack Warner,Waters,,genial comic,,1894,1943,1981,1962
Marcia Warner,,,unknown,,,,1992+,
C. Denier Warren,Warren,,character,,1889,1933,1971,1960
Fran Warren,,,unknown,,,,1992+,
Jennifer Warren,Warren,,general purpose,,1941,1975,1984+,1978
Lesley Ann Warren,Warren,,lead,,1946,1967,1984+,1983
Michael Warren,,,unknown,,,,1992+,
Harold Warrender,Warrender,,unknown,,1903,1933,1953,1953
Ruth Warrick,Warrick,,"lead, singer",,1915,1941,1984+,1983
David Warrilow,,,unknown,,,,1992+,
Dionne Warwick,,,unknown,,,,1992+,
John Warwich,Beattie,,lead,,1905,1935,1972,1959
Richard Warwick,,,unknown,,,,1992+,
Robert Warwick,Bien,,stern benevolent,,1878,1914,1972,1959
Mona Washbourne,Washbourne,,character,,1903,1948,1988,1973
Beverly Washburn,,,unknown,,,,1992+,
Bryant Washburn,Washburn,,"romantic hero, silent",,1988,1915,1963,1936
Denzel Washington,Washington,,unknown,,1955,,2002+,
Mavis Washington,,,unknown,,,,1992+,
Ted Wass,,,unknown,,,,1992+,
Craig Wasson,Wasson,,general purpose,,1954,1977,1984+,1981
Gedde Watanabe,,,unknown,,,,1992+,
Dennis Waterman,Waterman,,juvenile,,1948,1961,1984+,1979
William Waterman,,,unknown,[4.10],,,1992+,
Ethel Waters,Waters,,"distinguished, black singer",,1896,1929,1977,1959
John Waters,,,unknown,,,,1992+,
Russell Waters,Waters,,"meek, mild",,1908,1947,1984+,1959
Sam Waterston,Waterston,,general purpose,,1940,1969,1984+,1981
Pierre Watkin,Watkin,,"lawyer, doctor, kindly father",,1894,1935,1960,1954
Charlene Watkins,,,unknown,,,,1992+,
Jack Watling,Watling,,boyish,,1923,1938,1984+,1974
Bobby Watson,,,unknown,,,,1984+,
Bobs Watson,Watson,,weepy,,1931,1938,1984+,1960
Douglass Watson,,,unknown,,,,1992+,
Emily Watson,Watson,,distant beauty,,1967,1996,1984+,1997
Jack Watson,Watson,,tough-looking,,1921,1961,1984+,1980
Lucile Watson,Watson,,imperious,,1879,1934,1962,1951
Minor Watson,Watson,,"lawyers, kindly fathers",,1889,1933,1965,1956
Robert Watson,Watson,,character,,1888,1933,1965,1957
Timothy Watson,,,unknown,,,,1992+,
Wylie Watson,Robertson,,little man,,1889,1932,1966,1961
Richard Wattis,Wattis,,bespectacled,,1912,1949,1975,1973
Kristina Wayborn,,,unknown,,,,1992+,
David Wayne,McMeekan,,"wiry, versatile performer",[34.104],1914,1948,1984+,1980
E-than Wayne, Wayne,,unknown,,,,1992+,
John Wayne,Morrison,,cowboy,,1907,1927,1979,1976
Johnny Wayne,,,unknown,,,,1990,
Keith Wayne,,,teenager,,,,1992+,
Michael Wayne, Wayne,,unknown,,,,1992+,
Naunton Wayne,Davies,,mild-mannered,[4.580],1901,1931,1970,1964
Nina Wayne,,,unknown,,,,1992+,
Patrick Wayne,Wayne,,lead,,1939,1945,1984+,1977
Carl Weathers,,,unknown,,,,1992+,
Dennis Weaver,Weaver,,character,,1924,1952,1984+,1983
Doodles Weaver,Weaver,,character comedian,,1911,1937,1983,1967
Fritz Weaver,Weaver,,stage,,1926,1964,1984+,1978
Marjorie Weaver,Weaver,,lead,,1913,1936,1984+,1952
Sigourney Weaver,Weaver,,lead,[4.1163],1949,1979,1984+,1983
Alan Webb,Webb,,lean,,1906,1966,1982,1971
Clifton Webb,Hollenbeck,,"waspish, dancer",[18.185],1893,1920,1966,1962
Jack Webb,Webb,,action,,1920,1950,1982,1962
Richard Webb,Webb,,action,,,1947,1993,1949
Robert Webber,Webber,,lead,,1928,1951,1984+,1982
Ben Webster,Webster,,old school,,1864,1913,1947,1935
Ann Wedgeworth,,,unknown,,,,1992+,
Paul Wegener,Wegener,,distinguished,,1874,1913,1948,1948
Virginia Weidler,Weidler,,little horror,,1927,1931,1968,1943
Leslie Weiner,,,unknown,,,,1992+,
Johnny Weissmuller,Weissmuller,,athletic cliber,,1904,1929,1984,1976
Bruce Weitz,,,unknown,,,,1992+,
Joseph L. Welch,Welch,,judge,,1891,1959,1960,1959
Mrs. Joseph L. Welch,Welch,,juror,,,1959,,1959
Raquel Welch,Tejada,,"dynamic, curvaceous",,1940,1964,1984+,1977
Tahnee Welch,,,unknown,,,,1992+,
Tuesday Weld,Weld,,"cute blonde, lead",,1943,1956,1984+,1982
Ben Welden,Welden,,character,,1901,1932,1984+,1951
Mary Louise Weller,,,unknown,,,,1992+,
Gwen Welles,,,unknown,,,,1992+,
Jacqueline Wells,Brown,,lead,,1914,1933,1984+,1957
Mel Welles,,,unknown,,,,1992+,
Orson Welles,Welles,,ebullient,[4.534][9.209],1915,1941,1985,1982
Billy Wells,,,unknown,,,,1992+,
Dawn Wells,,,unknown,,,,1992+,
Jennifer Wells,,,unknown,,,,1992+,
John Wengraf,Wenngraft,,"lean, mean",,1897,1922,1974,1963
Klaus Wenneman,,,unknown,,,,1992+,
Fritz Wepper,,,,[1],,,1992+,
Oskar Werner,Schliessmayer,,lead,[4.534],1922,1949,1984,1976
Dick Wessel,Wessel,,comedy,,1910,1938,1965,1965
Paula Wessely,Wessely,,lead,,1908,1934,1984+,1959
Dick Wesson,Wesson,,character,,1922,1949,1979,1978
Adam West,Anderson,,light lead,,1929,1959,1984+,1978
Dianne West,,,unknown,,,,1992+,
Mae West,West,,sex symbol,,1892,1932,1980,1977
Timothy West,West,,character,,1934,1968,1984+,1982
John Westbrook,Westbrook,,unknown,,,1965,1989,
Gordon Westcott,Westcott,,`the other man',,1903,1932,1935,1935
Helen Westcott,Hickman,,lead,,1929,1935,1984+,1971
James Westerfield,Westerfield,,heavyweight,,1912,1946,1971,1969
Helen Westley,Conroy,,"crotcherty, kindhearted dowagers",,1879,1934,1942,1942
Nydia Westman,Westman,,fluttery,,1902,1933,1970,1966
James Westmoreland,,,unknown,,,,1992+,
David Weston,Weston,,unknown,,1938,1963,1984+,1979
Jack Weston,Weston,,roly-poly,,1926,1958,1984+,1983
Margaret Weycherle,,,unknown,,,,1992+,
Michael Whalen,Shovlin,,lead,,1899,1936,1974,1956
Joanne Whalley,Whalley-Kilmer,,sexy,,1960,198x,1984+,1989
Arleen Whelan,Whelan,,lead,,1916,1938,1984+,1957
Alan Wheatley,Wheatley,,suave,,1907,1960,1984+,1964
Russ Wheeler,,,unknown,,,,1992+,
Manning Whiley,Whiley,,sinister,,1915,1938,1984+,1952
Leigh Whipper,Whipper,,black,,1877,1939,1975,1943
Alice White,White,,"flapper, gansters' moll",,1907,1923,1983,1948
Carol White,White,,lead,,1941,1960,1984+,1977
David White,White,,clumsy,[4.10],1916,1960,1990,1961
Jessie White,Wiedenfeld,,nervous cigar-chewing crook,,1918,1950,1984+,1978
John Sylvester White,,,unknown,,,,1992+,
Pearl White,White,,"lead, silent",,1889,1914,1938,1947
Ruth White,White,,character,,1914,1963,1969,1969
Ted White,,,unknown,,,,1992+,
Valerie White,White,,character,,1916,1943,1975,1973
Wilfrid Hyde White,,,unknown,,,,1992+,
Billie Whitelaw,Whitelaw,,lead,,1932,1954,1984+,1983
Jon Whiteley,Whiteley,,juvenile,,1945,1952,1984+,1967
Paul Whiteman,Whiteman,,"tall, portly",,1890,1930,1967,1947
Lynn Whitfield,Whitfield,,social avtivist,,1954,1997,1984+,1999
Leonard Whiting,Whiting,,juvenile lead,,1950,1966,1984+,1973
Ernest Whitman,Whitman,,"black, sizeable presence",,,1936,,1953
Mae Whitman ,Whitman,,unknown,,1989,1996,1984+,
Stuart Whitman,Whitman,,boxer,,1926,1952,1984+,1982
James Whitmore,Whitmore,,craggy,,1921,1949,1984+,1978
James Whitmore~jr.,,,unknown,,,,1992+,
Peter Whitney,Engle,,portly,,1916,1942,1972,1970
Paul Whitsun-Jones,Whitsun-Jones,,rotund,,1923,1955,1974,1960
May Whitty,Whitty,,"indomitable, kindly old ladies",[4.580],1865,1915,1948,1948
The Who,,,rock group,,n.a.,,n.a.,
Richard Whorf,Whorf,,sullen,,1906,1950,1966,
Mary Wickes,Wickenhauser,,comedienne,,1916,1941,1984+,1975
Richard Widmark,Widmark,,lead,[4.175],1914,1947,1984+,1982
Dorothea Wieck,Wieck,,character,[4.688],1908,1931,1984+,1939
The Wiere~Brothers,,,unknown,,n.a.,1941,n.a.,1968
Lynda Wiesmeyer,,,unknown,,,,1992+,
Dianne Wiest,,,"lively, weird",,*,1975,1984+,1989
Collin Wilcox,Wilcox,,sluttish,[34.280],,1964,,
Frank Wilcox,Wilcox,,character,,1907,1939,1974,1961
Larry Wilcox,,,unknown,,,,1992+,
Henry Wilcoxon,Wilcoxon,,lead,,1905,1931,1984+,1981
Jack Wild,Wild,,juvenile,,1952,1968,1984+,1973
Cornel Wilde,Wilde,,lead,,1915,1940,1989,1978
Gene Wilder,Silberman,,comic,[4.86],1934,1967,1984+,1980
Michael Wilding,Wilding,,fun-loving,,1912,1935,1979,1973
Estelle Wildwood,,,unknown,,,,1992+,
Jan Wiley,,,unknown,[4.928],,,1992+,
Robert J. Wilke,Wilke,,"mean, shifty, villainous",,1911,1936,1984+,1971
Jose Wilker,,,unknown,,,,1992+,
Joy Wilkerson,,,unknown,,,,1992+,
Donna Wilkes,,,unknown,,,,1992+,
Fred Willard,,,unknown,,,,1984+,
Toyah Willcox,,,unknown,,,,1992+,
Warren William,Krech,,suave,,1895,1914,1948,1947
Adam Williams,Williams,,second lead,,1929,1950,1984+,1967
Bernie Williams,,,unknown,,,,1992+,
Bill Williams,Katt,,innocent hero,,1916,1944,1984+,1965
Billy-Dee Williams,Williams,,bleack lead,,,1971,1984+,1983
Bransby Williams,Williams,,distinguished,,1870,1925,1961,1937
Cara Williams,Kamiat,,comedienne,,1925,1943,1984+,1977
Cindy Williams,Williams,,lead,,1948,1971,1984+,1981
Eric Bransby Williams,,,unknown,,,,1992+,
Emlyn Williams,Williams,,stage,,1905,1932,1987,1969
Esther Williams,Williams,,lead swimmer,,1923,1942,1984+,1961
Grant Williams,Williams,,lead,,1930,1956,1985,1972
Guinn `Big Boy' Williams,Williams,,amiably tough,,1900,1929,1962,1962
Guy Williams,Williams,,lead,,1924,1962,1984+,1968
Harcourt Williams,Williams,,distinguished,,1880,1944,1957,1956
Hugh Williams,Williams,,lead,[4.504],1904,1930,1969,1966
JoBeth Williams,Williams,,lead,,,1982,1984+,1984
John Williams,Williams,,suave,,1903,1935,1983,1979
Kathlyn Williams,Williams,,silent lead,,1888,1911,1960,1933
Kenneth Williams,Williams,,comic small boy,,1926,1952,1988,1974
Paul Williams,Williams,,diminutive folk singer,,1940,1965,1984+,1982
Rhys Williams,Williams,,character,,1892,1940,1969,1969
Robert Williams,Williams,,slow-speaking,,1897,1931,1932,1931
Robin Williams,Williams,,excentric comedian,,1951,1980,1984+,1999
Sharon Williams, Williams,,unknown,,,,1992+,
Simon Williams,,,light lead,,1946,1975,1984+,1983
Treat Williams,Williams,,heavy presence,,1952,1976,1984+,1981
Vanessa Williams, Williams,,singer,,1963,,1984+,
Vanessa Williams, Williams,,black actress,,1963,,1984+,
Fred Williamson,Williamson,,action hero,,1938,1970,1984+,1983
Nicol Williamson,Williamson,,awkward,,1939,1967,1984+,1982
Noble Willingham,,,unknown,,,,1992+,
Austin Willis,,,unknown,,,,1992+,
Bruce Willis,,,rough,,1941,1994,1984+,
Pierre-Richard Willm,,,unknown,,,,1992+,
Noel Willman,Willman,,unknown,,1918,1952,1984+,1968
Dave Willock,Willock,,hero's friend,,1909,1939,1984+,1964
Beverly Wills,Wills,,\dancer,,,1945,,
Brember Wills,Wills,,slightly builtd,,1883,1932,1948,1932
Chill Wills,Wills,,gravel-voiced,,1903,1940,1978,1967
Douglas Wilmer,Wilmer,,character,,1920,1956,1984+,1983
Candy Wilson,,,unknown,,,,1992+,
Dooley Wilson,Wilson,,"black pianist, character",,1894,1942,1953,1951
Elizabeth Wilson,,,unknown,,,,1992+,
Flip Wilson,Wilson,,black comic,,1933,1974,1984+,1979
George Wilson,,,unknown,,,,1992+,
Josephine Wilson,,,unknown,,,,1992+,
Lambert Wilson,,,creepy,,,1985,1992+,
Lois Wilson,Wilson,,silent lead,,1895,1916,1983,1949
Margery Wilson,,,unknown,,,,1992+,
Marie Wilson,White,,dumb blonde,,1916,1936,1972,1962
Mary Louise Wilson,,,unknown,,,1984,1992+,
Michael G. Wilson,,,unknown,,,,1992+,
Scott Wilson,Wilson,,tough,,1942,1967,1984+,1980
Trey Wilson,Wilsom,,unknown,,,1989,1984+,
Paul Winchell,,,unknown,,,,1992+,
Walter Winchell,Winchell,,newspaper man,,1897,1930,1972,1937
William Windom,Windom,,minor lead,,1923,1962,1984+,1978
Barbara Windsor,Decks,,dumb blonde,,1937,1955,1984+,1973
Claire Windsor,Cronk,,silent lead,,1898,1920,1972,1929
Marie Windsor,Bertelson,,lead,,1923,1941,1984+,1975
Penelope Windust,,,unknown,,,,1992+,
Paul Winfield,Winfield,,black lead,,1941,1969,1984+,1982
Debra Winger,Winger,,strong lead,,1954,1978,1984+,
Henry Winkler,Winkler,,extrovert,,1946,1972,1984+,1978
Kitty Winn,,,unknown,,,,1992+,
Kate Winslet,Winslet,,well-bred,,1975,1997,1995+,
Charles Winninger,Winninger,,"chubby, lovable",,1884,1924,1969,1960
George Winslow,Wenzlaff,,"child, throaty voice",,1946,1952,1984+,1958
Philip Winter,,,unknown,,,,1992+,
Vincent Winter,Winter,,child,,1947,1953,1984+,1964
Deborah Winters,,,unknown,,,,1992+,
Jonathan Winters,Winters,,comedian,,1925,1963,1984+,1981
Roland Winters,Winters,,heavily-built,,1904,1946,1984+,1965
Shelley Winters,Schrift,,character,,1922,1943,1984+,1979
Estelle Winwood,Goodwin,,eccentric ladylike flutterer,,1882,1934,1984,1976
Norman Wisdom,Wisdom,,slapstick comedian,,1918,1953,1984+,1969
Joseph Wiseman,Wiseman,,unknown,[4.152],1919,1951,1984+,1983
Googie Withers,Withers,,lead,[4.526],1917,1934,1984+,1970
Grant Withers,Withers,,general purpose,,1904,1929,1959,1958
Jane Withers,Withers,,child,,1926,1934,1984+,1963
Cora Witherspoon,Witherspoon,,shrewish wife,,1890,1936,1957,1952
Michael James Wixted,Wixted,,child,,,1971,,1977
Alexander Wolcott,,,unknown,,,,1992+,
Michael Wolf,,,unknown,,,1988,1992+,
Allan Wolfe,,,unknown,,,,1992+,
Ian Wolfe,Wolfe,,"worried, grasping, officious",,1896,1933,1984+,1978
Sir Donald Wolfit,Wolfit,,hammy,,1902,1934,1968,1966
Louis Wolheim,Wolheim,,semi-brutish,,1880,1920,1931,1931
Edna May Wonacott,Wonacott,,matron,,1888,1943,1984+,
Anna May Wong,Wong,,sexy,[17.224],1907,1919,1961,1960
Arthur Wontner,Wontner,,character,,1875,1916,1960,1953
Cyndi Wood,,,unknown,[4.182],,,1992+,
David Wood,,,unknown,,,,1992+,
Edward D. Wood~jr. ,Wood,,transvestite,,1924,1953,1978\UN,
Elijah Wood,Wood,,unknown,,1981,1992,1984+,
Gary Wood,,,unknown,,,,1992+,
John Wood,Wood,,intellectural,,1937,1972,1984+,1983
Lana Wood,Wood,,unknown,,,1983,1992+,
Natalie Wood,Gurdin,,elegant,[9.204],1938,1943,1981,1983
Peggy Wood,Wood,,character,,1892,1919,1978,1965
Alfre Woodard,Woodard,,unknown,,,1996,1984+,1998
George Woodbridge,Woodbridge,,"tavernkeeper, jovial policeman",,1907,1942,1973,1965
Joan Woodbury,Woodbury,,lead,,1915,1935,1984+,1956
Aubrey Woods,Woods,,character,,1928,1947,1984+,1975
Bill Woods,,,unknown,,,,1992+,
Donald Woods,Zink,,lead,,1904,1933,1984+,1965
James Woods,,,unknown,,,,1992+,
Edward Woodward,Woodward,,unknown,,,1954,,1979
Joanne Woodward,Woodward,,tomboyish,,1930,1955,1984+,1987
Morgan Woodward,,,unknown,,,,1992+,
Norman Wooland,Wooland,,unknown,[4.535],1905,1948,1984+,1966
Monty Woolley,Woolley,,ebullient,[4.942],1888,1937,1963,1955
Hank Worden,Worden,,westerns,,1901,1936,1984+,1963
Christina World,,,unknown,,,,1992+,
Frederick Worlock,Worlock,,character,,1886,1939,1973,1966
Mary Woronov,,,kinky,,,1982,1992+,
Brian Worth,Worth,,light lead,,1914,1939,1978,1967
Irene Worth,Worth,,lead,,1916,1948,1984+,1982
Fay Wray,Wray,,great screamer,[18.207],1907,1928,1992+,1953
John Wray,Malloy,,general purpose,,1890,1930,1940,1940
Marie Wright,,,unknown,,,,1992+,
Michael Wright,,,unknown,,,,1992+,
Robin Wright,Wright,,feisty,,,1997,1984+,
Teresa Wright,Wright,,lead,,1918,1941,1984+,1980
Tony Wright,Wright,,light lead,,1925,1951,1984+,1972
Will Wright,Wright,,lugubrious,,1894,1936,1962,1962
Vivian Wu,Wu,,romantic,,,1987,1984+,1997
Maris Wrixon,Wrixon,,light lead,,1917,1938,1984+,1951
Jane Wyatt,Wyatt,,pleasing,,1912,1934,1984+,1976
Margaret Wycherly,Wycherly,,character,,1881,1929,1956,1953
Sandy Wyeth,,,unknown,,,,1992+,
Richard Wyler,Stapley,,lead,,1934,1948,1984+,1968
Jane Wyman,Faulks,,blonde,,1914,1936,1984+,1981
Bill Wyman, Wyman,,member of Rolling Stones,,1939,,1984+,
Stephen Wyman, Wyman,,unknown,,1963,,1984+,
Patrick Wymark,Cheesman,,unknown,,,1960,1984+,1970
Patrice Wymore,Wymore,,lead,,1926,1950,1984+,1966
Dennis Wyndham,,,unknown,,,,1992+,
Ed Wynn,Leopold,,character,,1886,1927,1966,1967
Keenan Wynn,Wynn,,gambler,[34.133],1916,1944,1986,1959
May Wynn,Hickey,,lead,,1931,1954,1984+,1959
Greg Wynne,,,unknown,,,,1992+,
Dana Wynter,Wynter,,lead,,1930,1951,1984+,1973
Diana Wynyard,Cox,,distinguished,[4.504],1906,1932,1964,1957
Tsutomu Yamazaki,,,unknown,,,,1992+,
Jean Yanne,Gouille,,heavy-set,,1933,1965,1984+,1976
Celeste Yarnall,,,unknown,,,,1992+,
Cassie Yates,,,unknown,,,,1992+,
